cliente_id,segmento,canal_principal,ciudad,categoria_favorita,fecha_primera_compra,fecha_ultima_compra,recencia_dias,frecuencia,valor_total_cop,ticket_promedio,duracion_relacion_dias,compras_ultimo_trim,compras_ultimo_anio,variacion_frecuencia,max_gap_entre_compras,tiene_descuentos,n_categorias_compradas,usa_app,nps_score,churn
CLI01259,Premium,Tienda física,Montería,Hogar,2023-02-07,2024-01-13,413,27,10592182,392303,341,0,0,2.3754,69,1,3,0,7,1
CLI01260,Ocasional,Teléfono,Cúcuta,Belleza,2023-12-10,2024-12-09,82,4,320347,80086,366,1,2,0.3279,219,0,3,1,10,0
CLI01261,Regular,Teléfono,Barranquilla,Calzado,2023-06-17,2024-02-09,386,4,662652,165663,238,0,0,0.5042,115,1,2,1,3,1
CLI01262,Corporativo,Teléfono,Cúcuta,Deportes,2023-01-21,2024-12-25,66,19,13563696,713878,705,1,11,0.8085,186,0,1,1,6,0
CLI01263,Regular,Tienda física,Cartagena,Ropa,2023-06-02,2024-12-21,70,8,1504695,188086,569,1,4,0.4218,188,1,3,1,10,0
CLI01264,Regular,Teléfono,Pereira,Tecnología,2023-01-15,2024-06-25,249,15,2599599,173306,528,0,3,0.8523,83,0,4,0,9,1
CLI01265,Premium,App móvil,Bucaramanga,Belleza,2023-04-23,2024-12-15,76,8,2926862,365857,603,1,4,0.398,195,0,3,0,7,0
CLI01266,Premium,Tienda física,Cúcuta,Ropa,2023-01-06,2024-12-12,79,15,5742510,382834,707,1,5,0.6365,143,0,3,1,9,0
CLI01267,Regular,E-commerce,Montería,Hogar,2023-02-11,2024-12-21,70,6,1207049,201174,680,1,1,0.2647,297,1,3,0,10,0
CLI01268,Regular,Tienda física,Cali,Ropa,2023-02-24,2024-12-05,86,17,2860077,168239,651,1,3,0.7834,162,1,4,0,9,0
CLI01269,Ocasional,Teléfono,Medellín,Hogar,2023-02-21,2024-12-06,85,8,905332,113166,655,1,3,0.3664,235,1,3,0,8,0
CLI01270,Regular,Teléfono,Cúcuta,Tecnología,2023-09-06,2025-01-26,34,7,1369819,195688,509,1,4,0.4126,163,1,2,0,6,0
CLI01271,Ocasional,Tienda física,Medellín,Deportes,2023-01-10,2023-09-27,521,5,431881,86376,261,0,0,0.5747,111,1,4,0,1,1
CLI01272,Online,Teléfono,Bucaramanga,Deportes,2023-01-10,2025-01-16,44,17,2432002,143058,738,2,6,0.6911,153,1,3,1,10,0
CLI01273,Corporativo,Tienda física,Bogotá,Ropa,2023-01-11,2025-01-19,41,18,15953966,886331,740,3,8,0.7297,103,0,2,0,10,0
CLI01274,Premium,App móvil,Bogotá,Ropa,2023-01-01,2024-05-15,290,15,6004298,400286,501,0,4,0.8982,112,1,4,1,1,1
CLI01275,Regular,App móvil,Cúcuta,Belleza,2023-02-03,2025-01-16,44,10,1695727,169572,714,1,4,0.4202,170,1,2,1,6,0
CLI01276,Premium,Teléfono,Barranquilla,Tecnología,2023-01-23,2024-10-25,127,10,3705639,370563,642,0,2,0.4673,206,0,4,0,3,1
CLI01277,Regular,E-commerce,Cúcuta,Ropa,2023-02-02,2024-12-28,63,13,2349849,180757,696,1,6,0.5603,179,1,2,0,10,0
CLI01278,Online,App móvil,Cali,Deportes,2023-01-31,2024-02-25,370,9,1277122,141902,391,0,0,0.6905,125,1,3,1,7,1
CLI01279,Regular,App móvil,Bucaramanga,Libros,2023-02-23,2024-12-03,88,10,1570600,157060,650,1,4,0.4615,166,1,3,0,2,0
CLI01280,Regular,App móvil,Montería,Hogar,2023-02-26,2024-12-05,86,18,3172083,176226,649,1,10,0.832,159,1,2,0,10,0
CLI01281,Ocasional,Teléfono,Bucaramanga,Calzado,2023-04-11,2024-10-06,146,5,467289,93457,545,0,1,0.2752,376,0,1,0,2,1
CLI01282,Ocasional,App móvil,Medellín,Libros,2023-04-04,2024-12-22,69,6,356292,59382,629,1,2,0.2862,284,0,3,0,10,0
CLI01283,Ocasional,Teléfono,Montería,Ropa,2023-09-28,2025-02-11,18,2,151775,75887,503,1,1,0.1193,502,1,2,0,10,0
CLI01284,Premium,E-commerce,Barranquilla,Ropa,2023-02-05,2024-08-27,186,19,7261785,382199,570,0,6,1.0,99,1,4,1,7,1
CLI01285,Regular,Teléfono,Bogotá,Ropa,2023-02-13,2025-02-16,13,10,1902523,190252,735,2,5,0.4082,167,1,4,1,7,0
CLI01286,Regular,Tienda física,Cartagena,Hogar,2023-04-09,2025-02-07,22,8,1664361,208045,671,1,6,0.3577,357,1,1,1,7,0
CLI01287,Premium,Tienda física,Bogotá,Deportes,2023-03-05,2025-02-26,3,15,5295567,353037,725,1,7,0.6207,126,1,3,1,9,0
CLI01288,Regular,Teléfono,Barranquilla,Ropa,2023-01-04,2025-02-10,19,15,2759809,183987,769,1,5,0.5852,147,1,1,0,10,0
CLI01289,Premium,Teléfono,Barranquilla,Tecnología,2023-03-03,2025-02-10,19,22,6515253,296147,711,3,13,0.9283,97,1,2,0,8,0
CLI01290,Premium,Teléfono,Ibagué,Calzado,2023-04-09,2024-12-07,84,22,7404561,336570,609,1,11,1.0837,101,1,1,0,5,0
CLI01291,Regular,Teléfono,Cali,Ropa,2023-03-29,2024-12-18,73,9,1609699,178855,631,1,6,0.4279,251,1,2,0,8,0
CLI01292,Regular,E-commerce,Medellín,Tecnología,2023-01-24,2025-02-23,6,8,1472229,184028,762,1,2,0.315,254,0,3,1,10,0
CLI01293,Ocasional,Teléfono,Bogotá,Hogar,2023-02-20,2024-05-02,303,6,536687,89447,438,0,3,0.411,246,1,2,1,10,1
CLI01294,Ocasional,Teléfono,Bogotá,Ropa,2023-09-15,2024-06-15,259,8,601090,75136,275,0,4,0.8727,70,1,2,0,3,1
CLI01295,Corporativo,App móvil,Cúcuta,Tecnología,2023-01-21,2025-02-18,11,31,22662004,731032,760,2,13,1.2237,112,0,2,1,7,0
CLI01296,Regular,Tienda física,Ibagué,Belleza,2023-04-14,2024-12-02,89,9,2116480,235164,599,1,4,0.4508,225,1,1,1,8,0
CLI01297,Regular,Teléfono,Cúcuta,Belleza,2023-01-20,2025-01-08,52,7,1194893,170699,720,1,2,0.2917,292,1,2,0,10,0
CLI01298,Premium,Tienda física,Ibagué,Tecnología,2023-01-22,2025-02-27,2,15,5175494,345032,768,1,6,0.5859,146,1,2,1,7,0
CLI01299,Ocasional,E-commerce,Bucaramanga,Deportes,2023-01-02,2025-02-22,7,6,497192,82865,783,1,1,0.2299,541,0,2,0,10,0
CLI01300,Ocasional,App móvil,Pereira,Tecnología,2023-01-31,2023-11-05,482,5,327608,65521,279,0,0,0.5376,162,1,1,1,9,1
CLI01301,Premium,Tienda física,Bogotá,Tecnología,2023-01-07,2025-01-07,53,20,7169660,358483,732,3,13,0.8197,199,1,4,1,7,0
CLI01302,Online,Tienda física,Bucaramanga,Libros,2023-04-23,2025-01-08,52,14,1908103,136293,627,2,7,0.6699,206,1,1,1,10,0
CLI01303,Premium,Tienda física,Cúcuta,Libros,2023-01-09,2024-12-10,81,15,4850518,323367,702,1,5,0.641,157,0,3,0,10,0
CLI01304,Ocasional,Teléfono,Barranquilla,Tecnología,2023-04-09,2024-01-30,396,4,317127,79281,297,0,0,0.404,171,1,3,0,3,1
CLI01305,Ocasional,Tienda física,Cúcuta,Tecnología,2023-02-04,2025-02-13,16,5,444298,88859,741,1,3,0.2024,284,1,3,0,7,0
CLI01306,Online,E-commerce,Cartagena,Libros,2023-04-02,2025-02-10,19,11,1672911,152082,681,3,7,0.4846,216,1,4,1,8,0
CLI01307,Ocasional,App móvil,Ibagué,Belleza,2023-01-26,2024-01-16,410,5,396837,79367,356,0,0,0.4213,173,1,4,1,2,1
CLI01308,Corporativo,Tienda física,Cúcuta,Calzado,2023-02-15,2025-02-22,7,26,23448954,901882,739,3,14,1.0555,105,1,1,0,9,0
CLI01309,Regular,Tienda física,Montería,Tecnología,2023-06-03,2024-09-06,176,11,1975790,179617,462,0,3,0.7143,146,1,1,0,5,1
CLI01310,Corporativo,Tienda física,Pereira,Deportes,2023-02-24,2025-02-11,18,21,17492725,832986,719,3,10,0.8762,134,1,1,1,8,0
CLI01311,Premium,E-commerce,Barranquilla,Ropa,2023-01-21,2025-02-22,7,12,5159357,429946,764,1,7,0.4712,221,1,4,1,4,0
CLI01312,Online,App móvil,Montería,Hogar,2023-01-16,2024-11-05,116,10,1402269,140226,660,0,2,0.4545,218,0,3,0,8,1
CLI01313,Ocasional,Teléfono,Bogotá,Tecnología,2023-02-09,2023-12-30,427,5,387286,77457,325,0,0,0.4615,112,0,3,1,3,1
CLI01314,Corporativo,E-commerce,Cali,Calzado,2023-01-15,2024-12-10,81,31,24750288,798396,696,1,11,1.3362,113,0,4,0,8,0
CLI01315,Regular,E-commerce,Ibagué,Tecnología,2023-03-24,2024-12-21,70,8,1206894,150861,639,1,2,0.3756,276,0,3,1,8,0
CLI01316,Ocasional,App móvil,Cali,Ropa,2023-03-08,2023-12-02,455,5,488250,97650,270,0,0,0.5556,184,1,3,0,3,1
CLI01317,Regular,App móvil,Bucaramanga,Libros,2023-01-08,2025-01-20,40,8,1498990,187373,744,1,4,0.3226,231,1,3,1,7,0
CLI01318,Ocasional,App móvil,Montería,Belleza,2023-12-25,2025-02-06,23,2,99508,49754,410,1,1,0.1463,409,0,1,1,9,0
CLI01319,Premium,E-commerce,Medellín,Deportes,2023-02-03,2024-12-27,64,20,6624119,331205,694,1,8,0.8646,94,1,4,0,10,0
CLI01320,Premium,E-commerce,Bogotá,Tecnología,2023-03-08,2025-01-08,52,16,5512827,344551,673,1,12,0.7132,293,0,1,1,9,0
CLI01321,Regular,Teléfono,Bogotá,Tecnología,2023-03-07,2024-12-23,68,7,1220459,174351,658,1,4,0.3191,189,1,1,0,6,0
CLI01322,Regular,Tienda física,Medellín,Tecnología,2023-03-18,2024-12-14,77,5,1017273,203454,638,1,1,0.2351,563,0,1,0,6,0
CLI01323,Online,Tienda física,Cúcuta,Calzado,2023-01-24,2024-12-30,61,17,2837900,166935,707,1,7,0.7214,117,1,3,0,9,0
CLI01324,Regular,E-commerce,Medellín,Tecnología,2023-04-22,2024-03-04,362,11,1650777,150070,318,0,1,1.0377,97,1,2,0,6,1
CLI01325,Online,Teléfono,Ibagué,Libros,2023-03-16,2024-04-17,318,6,951137,158522,399,0,1,0.4511,171,1,2,0,9,1
CLI01326,Regular,Teléfono,Cali,Ropa,2023-03-23,2024-09-10,172,5,986863,197372,538,0,2,0.2788,323,0,4,1,4,1
CLI01327,Regular,Tienda física,Cúcuta,Calzado,2023-07-21,2025-02-13,16,14,2408912,172065,574,2,8,0.7317,83,0,4,0,8,0
CLI01328,Corporativo,Teléfono,Bogotá,Hogar,2023-01-03,2025-02-27,2,27,23080550,854835,787,1,12,1.0292,124,0,3,1,9,0
CLI01329,Ocasional,App móvil,Bogotá,Belleza,2023-02-19,2024-07-03,241,5,637064,127412,501,0,2,0.2994,218,1,4,0,7,1
CLI01330,Regular,E-commerce,Medellín,Deportes,2023-03-18,2025-01-10,50,13,2408498,185269,665,2,9,0.5865,129,1,2,0,7,0
CLI01331,Ocasional,Tienda física,Montería,Tecnología,2023-08-26,2025-01-22,38,4,291787,72946,516,1,3,0.2326,290,0,1,0,7,0
CLI01332,Ocasional,E-commerce,Medellín,Calzado,2025-01-30,2025-01-30,30,1,71950,71950,1,1,1,1.0,30,0,1,0,8,0
CLI01333,Regular,App móvil,Barranquilla,Calzado,2023-01-05,2024-12-20,71,7,1258522,179788,716,1,2,0.2933,270,1,1,1,1,0
CLI01334,Online,Tienda física,Cartagena,Hogar,2023-06-25,2025-02-13,16,9,1178969,130996,600,1,3,0.45,265,1,3,1,10,0
CLI01335,Online,App móvil,Ibagué,Hogar,2023-06-19,2025-02-14,15,10,1582370,158237,607,1,6,0.4942,122,1,3,1,5,0
CLI01336,Ocasional,Teléfono,Cali,Ropa,2023-01-22,2024-12-09,82,3,284264,94754,688,1,1,0.1308,612,0,1,1,10,0
CLI01337,Regular,Teléfono,Pereira,Ropa,2023-02-17,2023-12-02,455,8,1319379,164922,289,0,0,0.8304,161,1,1,1,1,1
CLI01338,Ocasional,Teléfono,Montería,Libros,2023-03-26,2024-06-18,256,5,314073,62814,451,0,2,0.3326,245,0,2,0,6,1
CLI01339,Premium,E-commerce,Cartagena,Calzado,2023-02-10,2025-02-01,28,21,7352012,350095,723,2,13,0.8714,145,0,4,0,8,0
CLI01340,Premium,Teléfono,Bucaramanga,Belleza,2023-07-23,2025-02-10,19,12,3581028,298419,569,2,6,0.6327,119,1,4,0,10,0
CLI01341,Regular,Teléfono,Ibagué,Belleza,2023-02-04,2024-07-19,225,18,3367057,187058,532,0,4,1.015,77,1,1,0,7,1
CLI01342,Regular,E-commerce,Pereira,Ropa,2023-02-26,2025-01-29,31,5,927006,185401,704,2,3,0.2131,348,1,1,0,7,0
CLI01343,Online,App móvil,Cartagena,Calzado,2023-02-04,2025-01-02,58,16,2484513,155282,699,1,4,0.6867,137,1,1,0,10,0
CLI01344,Ocasional,Teléfono,Barranquilla,Libros,2023-02-08,2024-03-03,363,4,448138,112034,390,0,1,0.3077,274,1,2,0,2,1
CLI01345,Ocasional,E-commerce,Pereira,Tecnología,2024-05-05,2024-05-06,299,2,155594,77797,2,0,2,2.0,1,1,1,0,8,1
CLI01346,Regular,E-commerce,Bogotá,Libros,2023-03-27,2024-12-07,84,7,1376983,196711,622,1,2,0.3376,310,1,3,1,7,0
CLI01347,Regular,Tienda física,Barranquilla,Deportes,2023-05-03,2024-02-07,388,10,1691185,169118,281,0,0,1.0676,72,0,2,1,8,1
CLI01348,Regular,Tienda física,Bogotá,Hogar,2023-02-04,2024-04-27,308,12,2165373,180447,449,0,2,0.8018,66,1,1,0,8,1
CLI01349,Online,App móvil,Ibagué,Ropa,2023-03-28,2025-02-26,3,10,1495580,149558,702,4,7,0.4274,245,1,4,0,6,0
CLI01350,Premium,App móvil,Ibagué,Belleza,2023-06-13,2025-01-24,36,22,7904393,359290,592,2,11,1.1149,98,0,3,1,9,0
CLI01351,Online,E-commerce,Cartagena,Belleza,2023-01-04,2023-12-14,443,14,2384341,170310,345,0,0,1.2174,83,1,4,1,8,1
CLI01352,Ocasional,Teléfono,Cali,Deportes,2023-03-17,2025-01-06,54,5,427637,85527,662,1,1,0.2266,339,0,3,0,9,0
CLI01353,Regular,Teléfono,Montería,Libros,2023-01-17,2025-01-26,34,10,1901566,190156,741,2,2,0.4049,359,1,4,0,10,0
CLI01354,Ocasional,Tienda física,Medellín,Deportes,2023-05-12,2024-10-06,146,3,366063,122021,514,0,2,0.1751,385,0,1,0,2,1
CLI01355,Regular,App móvil,Barranquilla,Ropa,2023-01-28,2024-09-20,162,14,2550123,182151,602,0,5,0.6977,175,1,1,0,3,1
CLI01356,Online,Tienda física,Barranquilla,Libros,2023-02-05,2025-02-20,9,16,2586816,161676,747,2,10,0.6426,250,1,3,0,6,0
CLI01357,Online,Tienda física,Cartagena,Deportes,2023-06-09,2025-02-04,25,12,1980937,165078,607,1,8,0.5931,135,0,2,1,10,0
CLI01358,Regular,Tienda física,Pereira,Libros,2024-04-24,2025-01-25,35,3,423334,141111,277,1,3,0.3249,165,1,3,1,10,0
CLI01359,Regular,E-commerce,Medellín,Hogar,2023-03-21,2024-01-01,425,8,1542642,192830,287,0,0,0.8362,81,1,3,1,1,1
CLI01360,Ocasional,E-commerce,Pereira,Calzado,2023-02-07,2024-08-21,192,6,628257,104709,562,0,2,0.3203,216,0,1,0,2,1
CLI01361,Online,App móvil,Cali,Belleza,2023-01-14,2025-01-02,58,12,2040558,170046,720,1,6,0.5,226,0,4,1,4,0
CLI01362,Regular,Tienda física,Ibagué,Deportes,2023-02-23,2025-02-10,19,8,1476836,184604,719,2,4,0.3338,201,1,3,1,5,0
CLI01363,Ocasional,E-commerce,Cartagena,Calzado,2023-03-02,2025-02-21,8,6,648684,108114,723,1,4,0.249,360,1,1,1,9,0
CLI01364,Ocasional,E-commerce,Bogotá,Deportes,2023-04-28,2025-02-11,18,5,492560,98512,656,1,3,0.2287,289,0,4,0,8,0
CLI01365,Ocasional,E-commerce,Cartagena,Belleza,2023-01-11,2023-12-29,428,3,257203,85734,353,0,0,0.255,210,0,1,1,1,1
CLI01366,Regular,Tienda física,Ibagué,Ropa,2023-01-03,2023-10-29,489,11,2159799,196345,300,0,0,1.1,112,0,1,1,5,1
CLI01367,Ocasional,Teléfono,Ibagué,Ropa,2023-07-16,2024-03-03,363,3,286690,95563,232,0,1,0.3879,199,0,1,0,5,1
CLI01368,Online,App móvil,Bucaramanga,Calzado,2023-02-19,2024-01-22,404,12,1849313,154109,338,0,0,1.0651,90,1,3,0,7,1
CLI01369,Regular,Teléfono,Cali,Hogar,2023-01-18,2025-01-14,46,9,1700452,188939,728,1,2,0.3709,196,0,1,0,7,0
CLI01370,Regular,App móvil,Medellín,Libros,2023-01-08,2024-01-26,400,13,2693423,207186,384,0,0,1.0156,114,1,2,0,2,1
CLI01371,Online,Tienda física,Medellín,Libros,2023-03-06,2024-05-28,277,13,1703989,131076,450,0,1,0.8667,100,0,2,1,3,1
CLI01372,Regular,Teléfono,Bucaramanga,Tecnología,2023-04-10,2024-06-26,248,9,1922280,213586,444,0,3,0.6081,224,1,3,0,1,1
CLI01373,Corporativo,E-commerce,Bucaramanga,Libros,2023-02-23,2024-12-16,75,29,21454696,739817,663,1,17,1.3122,64,1,1,1,2,0
CLI01374,Regular,Tienda física,Pereira,Hogar,2023-02-17,2024-02-16,379,13,2238237,172172,365,0,0,1.0685,89,0,4,1,6,1
CLI01375,Regular,Teléfono,Bucaramanga,Belleza,2023-06-08,2025-01-14,46,11,2116211,192382,587,2,7,0.5622,112,1,2,0,6,0
CLI01376,Online,App móvil,Cali,Ropa,2023-06-04,2024-08-10,203,7,926476,132353,434,0,3,0.4839,148,0,4,1,8,1
CLI01377,Regular,App móvil,Ibagué,Calzado,2023-02-14,2025-01-23,37,16,2620934,163808,710,1,5,0.6761,157,1,1,0,10,0
CLI01378,Regular,Teléfono,Ibagué,Deportes,2023-04-13,2024-10-07,145,9,1455153,161683,544,0,3,0.4963,233,1,2,1,2,1
CLI01379,Regular,E-commerce,Montería,Calzado,2023-07-15,2025-02-07,22,10,1927772,192777,574,1,7,0.5226,172,1,3,0,8,0
CLI01380,Ocasional,Tienda física,Cali,Calzado,2023-06-04,2025-01-10,50,4,323325,80831,587,1,1,0.2044,459,0,3,0,8,0
CLI01381,Regular,E-commerce,Cúcuta,Hogar,2023-02-19,2024-08-11,202,7,1073936,153419,540,0,2,0.3889,141,0,3,1,1,1
CLI01382,Regular,App móvil,Barranquilla,Calzado,2023-01-31,2025-02-28,1,14,3026955,216211,760,1,7,0.5526,178,0,1,0,2,0
CLI01383,Online,E-commerce,Pereira,Deportes,2023-01-08,2025-01-31,29,15,2628850,175256,755,1,6,0.596,172,0,3,1,8,0
CLI01384,Regular,E-commerce,Bucaramanga,Libros,2023-03-14,2025-01-09,51,10,1793420,179342,668,1,2,0.4491,262,1,1,1,7,0
CLI01385,Ocasional,Tienda física,Cali,Hogar,2023-02-03,2024-09-14,168,6,549951,91658,590,0,1,0.3051,347,1,2,0,2,1
CLI01386,Regular,E-commerce,Cartagena,Hogar,2023-01-10,2024-12-24,67,10,1686581,168658,715,1,3,0.4196,256,0,4,1,10,0
CLI01387,Corporativo,E-commerce,Bogotá,Libros,2023-02-08,2025-01-30,30,15,11500640,766709,723,1,5,0.6224,216,1,1,0,5,0
CLI01388,Regular,Tienda física,Ibagué,Tecnología,2023-01-20,2023-11-17,470,5,993829,198765,302,0,0,0.4967,133,0,4,0,4,1
CLI01389,Online,E-commerce,Ibagué,Hogar,2023-02-25,2025-01-17,43,8,1098792,137349,693,1,2,0.3463,223,1,2,0,9,0
CLI01390,Regular,App móvil,Bogotá,Libros,2023-01-12,2024-03-07,359,9,1263205,140356,421,0,1,0.6413,149,0,3,0,2,1
CLI01391,Regular,Teléfono,Pereira,Tecnología,2023-03-08,2024-08-03,210,6,999349,166558,515,0,2,0.3495,189,1,2,1,1,1
CLI01392,Premium,Tienda física,Ibagué,Libros,2023-01-01,2025-02-20,9,11,4137684,376153,782,1,4,0.422,215,1,2,0,9,0
CLI01393,Regular,Tienda física,Pereira,Belleza,2023-01-18,2025-01-06,54,5,1074397,214879,720,1,2,0.2083,245,0,1,0,10,0
CLI01394,Regular,App móvil,Cali,Tecnología,2023-05-06,2025-01-20,40,5,1055092,211018,626,1,2,0.2396,268,1,2,0,4,0
CLI01395,Regular,Teléfono,Pereira,Tecnología,2023-02-21,2025-01-29,31,12,2286911,190575,709,1,5,0.5078,212,0,2,1,7,0
CLI01396,Corporativo,Tienda física,Bucaramanga,Belleza,2023-01-08,2024-12-22,69,42,36162432,861010,715,2,17,1.7622,67,0,2,0,9,0
CLI01397,Regular,Tienda física,Barranquilla,Tecnología,2023-01-09,2024-10-14,138,15,2492212,166147,645,0,7,0.6977,126,1,1,0,8,1
CLI01398,Regular,Teléfono,Cúcuta,Ropa,2023-06-16,2025-02-20,9,7,1275969,182281,616,1,3,0.3409,242,0,3,0,10,0
CLI01399,Ocasional,App móvil,Ibagué,Ropa,2023-01-06,2024-05-29,276,5,405176,81035,510,0,2,0.2941,318,0,4,0,1,1
CLI01400,Ocasional,Teléfono,Ibagué,Belleza,2023-07-04,2025-01-06,54,2,246072,123036,553,1,1,0.1085,552,1,2,0,6,0
CLI01401,Regular,Tienda física,Barranquilla,Deportes,2023-06-24,2024-03-28,338,8,1684099,210512,279,0,2,0.8602,132,1,1,0,7,1
CLI01402,Regular,Teléfono,Bogotá,Tecnología,2023-02-18,2025-01-06,54,15,3176253,211750,689,1,7,0.6531,219,1,3,0,10,0
CLI01403,Premium,Teléfono,Cartagena,Ropa,2023-04-09,2025-02-10,19,12,4687927,390660,674,1,7,0.5341,182,1,3,0,8,0
CLI01404,Ocasional,App móvil,Barranquilla,Hogar,2023-01-04,2025-02-21,8,8,617668,77208,780,1,3,0.3077,165,1,3,1,8,0
CLI01405,Ocasional,Teléfono,Cartagena,Libros,2023-01-20,2025-01-05,55,4,167643,41910,717,1,2,0.1674,261,0,1,0,10,0
CLI01406,Regular,Teléfono,Pereira,Ropa,2023-01-22,2025-01-25,35,7,1211456,173065,735,1,2,0.2857,210,1,3,0,8,0
CLI01407,Corporativo,E-commerce,Cali,Belleza,2023-03-30,2025-02-09,20,22,18838970,856316,683,1,8,0.9663,75,1,3,1,8,0
CLI01408,Corporativo,E-commerce,Barranquilla,Calzado,2023-04-04,2025-02-05,24,24,20335092,847295,674,1,7,1.0682,160,0,4,0,8,0
CLI01409,Ocasional,E-commerce,Cartagena,Libros,2023-08-06,2024-12-25,66,3,313850,104616,508,1,1,0.1772,475,1,2,1,7,0
CLI01410,Online,E-commerce,Ibagué,Tecnología,2023-01-05,2025-02-06,23,11,1606165,146015,764,1,6,0.4319,200,1,2,1,2,0
CLI01411,Regular,App móvil,Barranquilla,Libros,2023-02-05,2024-09-08,174,8,1417948,177243,582,0,3,0.4124,154,1,3,0,5,1
CLI01412,Premium,Teléfono,Cali,Tecnología,2023-04-23,2025-02-01,28,10,3432959,343295,651,1,6,0.4608,178,1,4,0,10,0
CLI01413,Regular,E-commerce,Bogotá,Deportes,2023-01-15,2025-01-10,50,11,1758559,159869,727,1,5,0.4539,298,1,3,0,2,0
CLI01414,Premium,Tienda física,Pereira,Belleza,2023-03-05,2024-12-28,63,19,5625943,296102,665,1,6,0.8571,133,1,1,1,8,0
CLI01415,Regular,Tienda física,Montería,Ropa,2023-01-03,2025-02-16,13,11,2078857,188987,776,1,3,0.4253,297,0,3,0,5,0
CLI01416,Online,App móvil,Bucaramanga,Tecnología,2023-04-04,2025-02-08,21,8,1096075,137009,677,1,4,0.3545,198,1,4,0,6,0
CLI01417,Premium,Tienda física,Ibagué,Ropa,2023-01-07,2025-02-07,22,18,6130313,340572,763,2,8,0.7077,110,1,2,1,3,0
CLI01418,Regular,Tienda física,Montería,Hogar,2023-01-03,2025-01-21,39,9,1658824,184313,750,1,5,0.36,281,1,4,0,9,0
CLI01419,Regular,Tienda física,Pereira,Belleza,2023-03-07,2025-02-12,17,9,1994007,221556,709,2,6,0.3808,227,1,3,1,9,0
CLI01420,Online,Tienda física,Cartagena,Calzado,2023-03-28,2024-12-06,85,16,2342022,146376,620,1,7,0.7742,129,1,1,0,10,0
CLI01421,Regular,Tienda física,Bucaramanga,Tecnología,2023-01-14,2025-01-18,42,11,2029367,184487,736,1,3,0.4484,266,0,4,1,7,0
CLI01422,Regular,App móvil,Bogotá,Libros,2023-02-03,2024-01-30,396,8,1691746,211468,362,0,0,0.663,113,1,2,1,7,1
CLI01423,Premium,Tienda física,Pereira,Deportes,2023-01-02,2025-02-25,4,18,5733961,318553,786,1,5,0.687,164,1,2,1,5,0
CLI01424,Regular,E-commerce,Barranquilla,Belleza,2023-02-08,2025-01-16,44,5,971924,194384,709,1,2,0.2116,289,1,4,1,3,0
CLI01425,Online,Teléfono,Pereira,Tecnología,2023-03-26,2024-08-05,208,7,1061572,151653,499,0,2,0.4208,215,1,4,0,1,1
CLI01426,Online,Tienda física,Barranquilla,Belleza,2023-01-29,2025-02-07,22,15,2498895,166593,741,1,6,0.6073,265,0,2,0,8,0
CLI01427,Premium,Tienda física,Medellín,Deportes,2023-04-15,2025-02-16,13,13,4524225,348017,674,1,8,0.5786,166,0,1,1,8,0
CLI01428,Online,App móvil,Pereira,Belleza,2023-01-05,2024-09-04,178,12,1421633,118469,609,0,3,0.5911,132,0,1,0,6,1
CLI01429,Ocasional,Tienda física,Pereira,Libros,2024-03-05,2024-03-05,361,1,158487,158487,1,0,1,1.0,361,1,1,0,7,1
CLI01430,Online,E-commerce,Cartagena,Belleza,2023-01-03,2023-12-07,450,13,2066462,158958,339,0,0,1.1504,78,0,4,0,3,1
CLI01431,Regular,E-commerce,Cartagena,Hogar,2023-01-22,2025-02-27,2,8,1827092,228386,768,2,4,0.3125,210,0,4,1,10,0
CLI01432,Regular,E-commerce,Cúcuta,Belleza,2023-10-07,2024-12-24,67,14,2581532,184395,445,1,7,0.9438,189,1,4,1,1,0
CLI01433,Regular,E-commerce,Bogotá,Libros,2023-04-25,2024-12-21,70,8,1306123,163265,607,1,5,0.3954,379,0,1,1,5,0
CLI01434,Ocasional,App móvil,Ibagué,Hogar,2023-01-08,2024-12-13,78,6,595084,99180,706,1,3,0.255,234,0,3,1,5,0
CLI01435,Regular,App móvil,Cartagena,Calzado,2023-03-10,2024-12-07,84,12,2057746,171478,639,1,5,0.5634,166,0,2,1,7,0
CLI01436,Premium,App móvil,Cúcuta,Ropa,2023-02-18,2024-02-12,383,19,6875058,361845,360,0,0,1.5833,64,1,3,0,4,1
CLI01437,Regular,App móvil,Cali,Tecnología,2023-02-06,2025-01-08,52,4,527641,131910,703,1,2,0.1707,440,1,4,1,9,0
CLI01438,Ocasional,Tienda física,Bucaramanga,Libros,2023-11-20,2025-01-11,49,3,224549,74849,419,1,2,0.2148,240,1,3,1,8,0
CLI01439,Regular,E-commerce,Cartagena,Libros,2023-04-08,2025-01-22,38,7,1419412,202773,656,1,3,0.3201,258,0,3,0,2,0
CLI01440,Ocasional,Tienda física,Bucaramanga,Hogar,2023-01-22,2024-05-22,283,8,539968,67496,487,0,2,0.4928,140,0,3,1,3,1
CLI01441,Online,E-commerce,Ibagué,Calzado,2023-05-29,2025-01-03,57,9,975860,108428,586,1,6,0.4608,203,1,3,1,8,0
CLI01442,Premium,App móvil,Pereira,Tecnología,2023-01-08,2025-01-26,34,10,3611141,361114,750,1,4,0.4,119,1,1,0,10,0
CLI01443,Ocasional,Teléfono,Bucaramanga,Belleza,2023-04-30,2024-12-09,82,2,210889,105444,590,1,1,0.1017,589,0,2,0,8,0
